Date,Open,High,Low,Close,Volume,Year,Returns,MA_7,MA_30,MA_90,MA_200,Month,MonthName,Volatility_20,Volatility_60,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_5,Close_Lag_7,Close_Lag_14,Close_Lag_21,Close_Lag_30,Price_Change_1d,Price_Change_7d,Price_Change_30d,Pct_Change_1d,Pct_Change_7d,Pct_Change_30d,Rolling_Mean_7,Rolling_Std_7,Rolling_Min_7,Rolling_Max_7,Rolling_Mean_14,Rolling_Std_14,Rolling_Min_14,Rolling_Max_14,Rolling_Mean_30,Rolling_Std_30,Rolling_Min_30,Rolling_Max_30,Rolling_Mean_60,Rolling_Std_60,Rolling_Min_60,Rolling_Max_60,Momentum_7,Momentum_14,Momentum_30,RSI_14,EMA_12,EMA_26,MACD,MACD_Signal,BB_Middle,BB_Std,BB_Upper,BB_Lower,BB_Width,DayOfWeek,DayOfMonth,WeekOfYear,Quarter
2023-05-26,23.1299991607666,23.239999771118164,23.114999771118164,23.239999771118164,282,2023,1.9924536426208173,23.39214297703334,24.63980000813802,23.328666644626193,21.9141899394989,5,May,2532.1704705933826,2859.495929201522,22.785999298095703,23.114999771118164,23.474000930786133,23.920000076293945,23.75200080871582,25.63599967956543,24.982999801635742,25.423999786376953,0.45400047302246094,-0.5120010375976562,-2.184000015258789,1.9924536426208173,-2.1556122438736947,-8.590308502240674,23.39214297703334,0.3802447476437137,22.785999298095703,23.920000076293945,23.911928721836635,0.8121657936134191,22.785999298095703,25.697999954223633,24.63980000813802,0.9123119025437811,22.785999298095703,26.03499984741211,23.80749994913737,1.6321444033288006,20.0049991607666,26.03499984741211,-0.5120010375976562,-2.3959999084472656,-2.184000015258789,23.831385155854193,23.703790528185273,24.11557906855103,-0.4117885403657553,-0.20948256257330825,24.403500080108643,1.037480719573047,26.478461519254736,22.32853864096255,0.17005441287804451,4,26,21,2
2023-05-30,23.28499984741211,23.3700008392334,22.93000030517578,23.125,687,2023,-0.4948355088242318,23.339285714285715,24.57553335825602,23.321677758958604,21.928184938430785,5,May,2528.304709241077,2848.5451346069267,23.239999771118164,22.785999298095703,23.114999771118164,23.71500015258789,23.4950008392334,25.697999954223633,24.999000549316406,25.05299949645996,-0.11499977111816406,-0.37000083923339844,-1.927999496459961,-0.4948355088242318,-1.5748066653206827,-7.695683292263633,23.339285714285715,0.38917536909244493,22.785999298095703,23.920000076293945,23.728143010820663,0.6522917193170331,22.785999298095703,25.461000442504883,24.57553335825602,0.9493565224904968,22.785999298095703,26.03499984741211,23.84136660893758,1.595535653375535,20.0049991607666,26.03499984741211,-0.37000083923339844,-2.572999954223633,-1.927999496459961,22.21983798047677,23.614745831541384,24.04220284125095,-0.4274570097095669,-0.25307745200056,24.309300041198732,1.0647811002877252,26.43886224177418,22.179737840623282,0.17520555482603992,1,30,22,2
2023-05-31,23.329999923706055,23.579999923706055,23.329999923706055,23.474000930786133,13,2023,1.5091932142103026,23.27557155064174,24.516400082906088,23.317722214592827,21.942169942855834,5,May,2521.2034185012217,2857.953634799746,23.125,23.239999771118164,22.785999298095703,23.474000930786133,23.920000076293945,25.461000442504883,25.009000778198242,25.24799919128418,0.3490009307861328,-0.4459991455078125,-1.7739982604980469,1.5091932142103026,-1.8645449167444705,-7.026292448197024,23.27557155064174,0.3058451035577759,22.785999298095703,23.71500015258789,23.586214474269322,0.42163415764773704,22.785999298095703,24.2549991607666,24.516400082906088,0.9612010708883649,22.785999298095703,26.03499984741211,23.882866636912027,1.551737033472,20.0049991607666,26.03499984741211,-0.4459991455078125,-1.98699951171875,-1.7739982604980469,29.05336389592634,23.59309276988673,24.000113810846152,-0.40702104095942104,-0.2838661697923322,24.212800121307374,1.0476673443085103,26.308134809924397,22.117465432690352,0.17307661056294915,2,31,22,2
2023-06-01,23.875,23.875,23.875,23.875,92,2023,1.7082689499596793,23.298428671700613,24.46670010884603,23.322422218322753,21.960289945602415,6,June,2619.893846071699,2705.6129988309917,23.474000930786133,23.125,23.239999771118164,23.114999771118164,23.71500015258789,24.2549991607666,25.40399932861328,25.365999221801758,0.4009990692138672,0.15999984741210938,-1.4909992218017578,1.7082689499596793,0.6746778257753938,-5.877943970447896,23.298428671700613,0.34732482347979005,22.785999298095703,23.875,23.559071677071707,0.38599418095070476,22.785999298095703,24.12700080871582,24.46670010884603,0.9542787528940146,22.785999298095703,26.03499984741211,23.946549956003825,1.468089362715688,20.0049991607666,26.03499984741211,0.15999984741210938,-0.37999916076660156,-1.4909992218017578,45.175228501530775,23.63646311298108,23.990846121153844,-0.35438300817276414,-0.2979695374684186,24.13275012969971,1.0064216394738903,26.14559340864749,22.119906850751928,0.16681424770321665,3,1,22,2
2023-06-02,23.84000015258789,23.84000015258789,23.64299964904785,23.64299964904785,6,2023,-0.9717292186477433,23.322571345738,24.40920009613037,23.322355545891657,21.97817994117737,6,June,2454.1613763798305,2716.0099493607645,23.875,23.474000930786133,23.125,22.785999298095703,23.474000930786133,23.992000579833984,25.47599983215332,25.368000030517578,-0.23200035095214844,0.16899871826171875,-1.7250003814697266,-0.9717292186477433,0.7199399827920949,-6.799906888184171,23.322571345738,0.36688569003926313,22.785999298095703,23.875,23.534143039158412,0.3666696220199827,22.785999298095703,24.12700080871582,24.40920009613037,0.9500588650242024,22.785999298095703,26.03499984741211,24.00718329747518,1.3746964671430366,20.024999618530273,26.03499984741211,0.16899871826171875,-0.3490009307861328,-1.7250003814697266,45.53364951584045,23.63746873391443,23.96507971581266,-0.32761098189822846,-0.30389782635438056,24.013150119781493,0.9055392144415904,25.824228548664674,22.20207169089831,0.15084055360077525,4,2,22,2
2023-06-05,23.534000396728516,23.534000396728516,23.534000396728516,23.534000396728516,0,2023,-0.4610212491532373,23.382428577968053,24.35856679280599,23.318966653611923,21.997294940948485,6,June,2442.0453070187227,2720.1438163164785,23.64299964904785,23.875,23.474000930786133,23.239999771118164,23.114999771118164,24.12700080871582,26.03499984741211,25.05299949645996,-0.10899925231933594,0.41900062561035156,-1.5189990997314453,-0.4610212491532373,1.8126784761377523,-6.063142658610932,23.382428577968053,0.36151687941100485,22.785999298095703,23.875,23.491785866873606,0.32477303519492456,22.785999298095703,23.920000076293945,24.35856679280599,0.9550289482365282,22.785999298095703,26.03499984741211,24.06566664377848,1.273314967138332,20.375,26.03499984741211,0.41900062561035156,-0.5930004119873047,-1.5189990997314453,42.36021590720885,23.621550528193524,23.93314791439902,-0.31159738620549504,-0.30543773832460347,23.90270013809204,0.8134799801264079,25.529660098344856,22.275740177839225,0.13613189730477726,0,5,23,2
2023-06-06,23.573999404907227,23.573999404907227,23.573999404907227,23.573999404907227,62,2023,0.16996263917914423,23.49500002179827,24.300833447774252,23.315011088053385,22.017924938201904,6,June,2451.5282234745314,2703.0368584555813,23.534000396728516,23.64299964904785,23.875,23.125,22.785999298095703,23.73699951171875,25.743000030517578,25.305999755859375,0.03999900817871094,0.7880001068115234,-1.7320003509521484,0.16996263917914423,3.458264421509827,-6.844228118476603,23.49500002179827,0.2504768487896054,23.125,23.875,23.480143002101354,0.3181605017165337,22.785999298095703,23.920000076293945,24.300833447774252,0.948106116931789,22.785999298095703,26.03499984741211,24.11898330052694,1.1796917564350005,21.58799934387207,26.03499984741211,0.7880001068115234,-0.16300010681152344,-1.7320003509521484,47.6918705682235,23.614234970764862,23.906544321103333,-0.2923093503384706,-0.3028120607273769,23.79960012435913,0.705779468245939,25.21115906085101,22.388041187867252,0.11862039102473274,1,6,23,2
2023-06-07,23.43899917602539,23.43899917602539,23.43899917602539,23.43899917602539,0,2023,-0.5726657855676942,23.523428508213588,24.252900060017904,23.314033296373154,22.039829931259156,6,June,2439.9604002861997,2318.8213316397796,23.573999404907227,23.534000396728516,23.64299964904785,23.474000930786133,23.239999771118164,23.75200080871582,25.63599967956543,24.87700080871582,-0.13500022888183594,0.19899940490722656,-1.4380016326904297,-0.5726657855676942,0.8562797197379401,-5.780446138774964,23.523428508213588,0.22689411101463605,23.125,23.875,23.457785742623464,0.3084362110551335,22.785999298095703,23.920000076293945,24.252900060017904,0.9543026385838204,22.785999298095703,26.03499984741211,24.14641663233439,1.1432610746089074,21.58799934387207,26.03499984741211,0.19899940490722656,-0.3130016326904297,-1.4380016326904297,45.713479697519816,23.58727561772802,23.871911347393855,-0.2846357296658333,-0.2991767945150682,23.68665008544922,0.5494171745570987,24.78548443456342,22.58781573633502,0.09278089938004498,2,7,23,2
2023-06-08,23.520000457763672,24.263999938964844,23.520000457763672,24.263999938964844,4,2023,3.519778113151295,23.686142785208567,24.232666714986166,23.3209110683865,22.066784934997557,6,June,2807.201155102792,2418.8535349816884,23.43899917602539,23.573999404907227,23.534000396728516,23.875,23.125,23.4950008392334,25.697999954223633,24.871000289916992,0.8250007629394531,1.1389999389648438,-0.6070003509521484,3.519778113151295,4.9254051414695965,-2.440594844905508,23.686142785208567,0.29247644976432097,23.43899917602539,24.263999938964844,23.51271424974714,0.376531135315891,22.785999298095703,24.263999938964844,24.232666714986166,0.9471537383821887,22.785999298095703,26.03499984741211,24.18533328374227,1.1056229929895671,21.58799934387207,26.03499984741211,1.1389999389648438,0.7689990997314453,-0.6070003509521484,59.11352364022855,23.69138705176446,23.900954946769485,-0.20956789500502637,-0.28125501461305985,23.626800060272217,0.3872098951925281,24.401219850657274,22.85238026988716,0.06555435254960501,3,8,23,2
2023-06-09,24.389999389648438,24.389999389648438,24.333999633789062,24.333999633789062,3,2023,0.28849198401046383,23.80899974278041,24.211033376057944,23.327422184414335,22.09339493751526,6,June,2246.977133422396,2411.8550484572656,24.263999938964844,23.43899917602539,23.573999404907227,23.64299964904785,23.474000930786133,23.920000076293945,25.461000442504883,24.982999801635742,0.06999969482421875,0.8599987030029297,-0.6490001678466797,0.28849198401046383,3.663622173052916,-2.5977671736769903,23.80899974278041,0.3610891735865881,23.43899917602539,24.333999633789062,23.542285646711075,0.4242159680821993,22.785999298095703,24.333999633789062,24.211033376057944,0.9367797831000774,22.785999298095703,26.03499984741211,24.227999941507974,1.0594216332407627,21.58799934387207,26.03499984741211,0.8599987030029297,0.4139995574951172,-0.6490001678466797,55.357136686890286,23.79025052592209,23.933032330993157,-0.14278180507106697,-0.2535603727046613,23.63075008392334,0.3942937476277726,24.419337579178883,22.842162588667794,0.06674248531721749,4,9,23,2
2023-06-12,24.28499984741211,24.28499984741211,23.985000610351562,23.985000610351562,1,2023,-1.4342032904155033,23.82471411568778,24.17723337809245,23.332577747768827,22.118844938278198,6,June,2273.182108845386,2425.5393533969636,24.333999633789062,24.263999938964844,23.43899917602539,23.534000396728516,23.875,23.71500015258789,24.2549991607666,24.999000549316406,-0.3489990234375,0.1100006103515625,-1.0139999389648438,-1.4342032904155033,0.46073554073953193,-4.056161913211254,23.82471411568778,0.36678877402630494,23.43899917602539,24.333999633789062,23.561571393694198,0.4385665914232657,22.785999298095703,24.333999633789062,24.17723337809245,0.9255950527371228,22.785999298095703,26.03499984741211,24.267949962615965,1.0018099120241957,22.323999404907227,26.03499984741211,0.1100006103515625,0.2700004577636719,-1.0139999389648438,53.36826967096328,23.82021207737278,23.936881833167856,-0.11666975579507621,-0.2261822493227443,23.630400085449217,0.39395916791151075,24.41831842127224,22.842481749626195,0.06668683839239735,0,12,24,2
2023-06-13,23.756000518798828,23.756000518798828,23.756000518798828,23.756000518798828,0,2023,-0.954763751199994,23.840857097080775,24.135466702779134,23.33504441579183,22.142069940567016,6,June,2287.858981906625,2333.6720476660894,23.985000610351562,24.333999633789062,24.263999938964844,23.573999404907227,23.64299964904785,23.474000930786133,23.992000579833984,25.009000778198242,-0.22900009155273438,0.11300086975097656,-1.253000259399414,-0.954763751199994,0.4779464172412151,-5.010197210644762,23.840857097080775,0.35987990325100705,23.43899917602539,24.333999633789062,23.58171422140939,0.4407059324854223,22.785999298095703,24.333999633789062,24.135466702779134,0.9149774126995348,22.785999298095703,26.03499984741211,24.291366640726725,0.9722266673657091,22.323999404907227,26.03499984741211,0.11300086975097656,0.2819995880126953,-1.253000259399414,53.52852311753152,23.81033337605371,23.92348321728867,-0.11314984123496075,-0.2035757677051876,23.61185007095337,0.37774635206026325,24.367342775073897,22.856357366832842,0.06399267332718779,1,13,24,2
2023-06-14,24.04400062561035,24.04400062561035,24.04400062561035,24.04400062561035,0,2023,1.2123257304343715,23.913714272635325,24.090133412679037,23.354044426812067,22.16858994483948,6,June,2253.9715137617495,2340.202910416345,23.756000518798828,23.985000610351562,24.333999633789062,23.43899917602539,23.534000396728516,23.114999771118164,24.12700080871582,25.40399932861328,0.28800010681152344,0.5100002288818359,-1.3599987030029297,1.2123257304343715,2.167078355929375,-5.353482675742017,23.913714272635325,0.3383859608513166,23.43899917602539,24.333999633789062,23.648071425301687,0.4349290648036498,22.785999298095703,24.333999633789062,24.090133412679037,0.883095342052457,22.785999298095703,26.03499984741211,24.31654996871948,0.9450992674986104,22.323999404907227,26.03499984741211,0.5100002288818359,0.9290008544921875,-1.3599987030029297,61.83440809007547,23.846282183677808,23.932410432719905,-0.0861282490420976,-0.1800862639725696,23.62720012664795,0.3891646288473329,24.405529384342614,22.848870868953284,0.06588417193087774,2,14,24,2
2023-06-15,23.891000747680664,23.891000747680664,23.891000747680664,23.891000747680664,1,2023,-0.6363328645346944,23.959000178745814,24.03730010986328,23.373088879055448,22.195269947052,6,June,2268.040255616184,2335.397298159706,24.04400062561035,23.756000518798828,23.985000610351562,24.263999938964844,23.573999404907227,22.785999298095703,23.73699951171875,25.47599983215332,-0.1529998779296875,0.3170013427734375,-1.5849990844726562,-0.6363328645346944,1.3447075200462066,-6.221538290608031,23.959000178745814,0.30490008495194926,23.43899917602539,24.333999633789062,23.727000100272043,0.36031533104860425,23.125,24.333999633789062,24.03730010986328,0.8438653157068535,22.785999298095703,26.03499984741211,24.342666657765708,0.9101075965774607,22.674999237060547,26.03499984741211,0.3170013427734375,1.105001449584961,-1.5849990844726562,64.73728794157375,23.85316196275517,23.929343048642924,-0.07618108588775385,-0.15930522835560645,23.634150123596193,0.3927355188011912,24.419621161198574,22.848679085993812,0.06646915869576131,3,15,24,2
2023-06-16,24.076000213623047,24.076000213623047,24.076000213623047,24.076000213623047,0,2023,0.7743479140795095,24.05000032697405,23.972000122070312,23.394855541653104,22.224854946136475,6,June,2241.9410449002035,2319.931991796876,23.891000747680664,24.04400062561035,23.756000518798828,24.333999633789062,23.43899917602539,23.239999771118164,23.75200080871582,26.03499984741211,0.1849994659423828,0.6370010375976562,-1.9589996337890625,0.7743479140795095,2.7176972566696156,-7.524484905974704,24.05000032697405,0.20128965336481283,23.756000518798828,24.333999633789062,23.78671441759382,0.3422171323849093,23.125,24.333999633789062,23.972000122070312,0.7550730100573103,22.785999298095703,25.743000030517578,24.36601667404175,0.8841996991848569,22.785999298095703,26.03499984741211,0.6370010375976562,0.8360004425048828,-1.9589996337890625,62.011508774083715,23.887444770581,23.94020654234515,-0.05276177176415331,-0.13799653703731585,23.663200092315673,0.40324822784213993,24.469696547999952,22.856703636631394,0.0681646144678613,4,16,24,2
2023-06-20,23.19300079345703,23.19300079345703,23.19300079345703,23.19300079345703,0,2023,-3.6675503087360117,23.897000449044363,23.887000147501627,23.40403332180447,22.252009954452515,6,June,2523.615654081159,2409.267974480405,24.076000213623047,23.891000747680664,24.04400062561035,23.985000610351562,24.263999938964844,23.125,23.4950008392334,25.743000030517578,-0.8829994201660156,-1.0709991455078125,-2.549999237060547,-3.6675503087360117,-4.413943076994187,-9.90560243187506,23.897000449044363,0.35774636622915884,23.19300079345703,24.333999633789062,23.791571617126465,0.33244582643500165,23.19300079345703,24.333999633789062,23.887000147501627,0.6895168641620586,22.785999298095703,25.697999954223633,24.366833368937176,0.8830737598905282,22.785999298095703,26.03499984741211,-1.0709991455078125,0.06800079345703125,-2.549999237060547,50.80038649876481,23.78060723563885,23.88485796835344,-0.10425073271458984,-0.13124737617277066,23.626850128173828,0.4115623814654314,24.44997489110469,22.803725365242965,0.06967706304187612,1,20,25,2
2023-06-21,22.77400016784668,22.77400016784668,22.77400016784668,22.77400016784668,0,2023,-1.8065822070275406,23.674143382481166,23.79160016377767,23.411555544535318,22.278124952316283,6,June,2581.1421138703176,2436.136501517113,23.19300079345703,24.076000213623047,23.891000747680664,23.756000518798828,24.333999633789062,23.474000930786133,23.920000076293945,25.63599967956543,-0.41900062561035156,-1.5599994659423828,-2.86199951171875,-1.8065822070275406,-6.410781167992785,-11.163986376548685,23.674143382481166,0.4983973004513935,22.77400016784668,24.076000213623047,23.74157156263079,0.4239342651289413,22.77400016784668,24.333999633789062,23.79160016377767,0.6350212203260969,22.77400016784668,25.697999954223633,24.358950042724608,0.8952671990163168,22.77400016784668,26.03499984741211,-1.5599994659423828,-0.7000007629394531,-2.86199951171875,41.894381047708485,23.625744609824668,23.802572205352938,-0.17682759552826965,-0.14036342004387048,23.579800128936768,0.4526876965980809,24.48517552213293,22.674424735740605,0.07679245695429796,2,21,25,2
2023-06-22,22.43600082397461,22.43600082397461,22.43600082397461,22.43600082397461,3,2023,-1.4841456985201562,23.45285769871303,23.682866859436036,23.416022215949166,22.30142496109009,6,June,2606.23721795975,2449.0471525907446,22.77400016784668,23.19300079345703,24.076000213623047,24.04400062561035,23.985000610351562,23.875,23.71500015258789,25.697999954223633,-0.3379993438720703,-1.5489997863769531,-3.2619991302490234,-1.4841456985201562,-6.458201988572931,-12.69359147038559,23.45285769871303,0.6562510338739964,22.43600082397461,24.076000213623047,23.638785907200404,0.5459759594045512,22.43600082397461,24.333999633789062,23.682866859436036,0.5736425663082075,22.43600082397461,25.461000442504883,24.348650042215983,0.9138962409472273,22.43600082397461,26.03499984741211,-1.5489997863769531,-1.4389991760253906,-3.2619991302490234,33.090480553548346,23.442707104309275,23.701344695621213,-0.2586375913119383,-0.16401825429748407,23.52790012359619,0.5199599190519626,24.567819961700117,22.487980285492263,0.08839886540159092,3,22,25,2
2023-06-23,22.327999114990234,22.327999114990234,22.327999114990234,22.327999114990234,0,2023,-0.481376827500235,23.248857498168945,23.578433481852212,23.4216888639662,22.32408995628357,6,June,2562.214338716968,2437.716592603937,22.43600082397461,22.77400016784668,23.19300079345703,23.891000747680664,23.756000518798828,23.64299964904785,23.474000930786133,25.461000442504883,-0.108001708984375,-1.4280014038085938,-3.1330013275146484,-0.481376827500235,-6.011118759988976,-12.305099065488335,23.248857498168945,0.7600538586195906,22.327999114990234,24.076000213623047,23.544857297624862,0.6486551065608781,22.327999114990234,24.333999633789062,23.578433481852212,0.5215899326573215,22.327999114990234,24.333999633789062,24.332050037384032,0.9414536330281001,22.327999114990234,26.03499984741211,-1.4280014038085938,-1.3150005340576172,-3.1330013275146484,34.08374514563219,23.27121356749096,23.599615393352252,-0.32840182586129174,-0.19689496861024564,23.488550090789794,0.5792515705964157,24.647053231982625,22.330046949596962,0.09864407438644733,4,23,25,2
2023-06-26,22.80500030517578,22.850000381469727,22.80500030517578,22.80500030517578,6,2023,2.136336479274159,23.071857452392578,23.53010018666585,23.432388877868654,22.347429962158202,6,June,2639.9375350764303,2478.438236614079,22.327999114990234,22.43600082397461,22.77400016784668,24.076000213623047,24.04400062561035,23.534000396728516,23.114999771118164,24.2549991607666,0.4770011901855469,-1.2390003204345703,-1.4499988555908203,2.136336479274159,-5.153053935270879,-5.978144323897771,23.071857452392578,0.6845369127173662,22.327999114990234,24.076000213623047,23.49278586251395,0.6781822554272544,22.327999114990234,24.333999633789062,23.53010018666585,0.5239110287663119,22.327999114990234,24.333999633789062,24.322533384958902,0.954082892725277,22.327999114990234,26.03499984741211,-1.2390003204345703,-0.7290000915527344,-1.4499988555908203,41.89819957164151,23.199488450211703,23.54075501645029,-0.34126656623858764,-0.22576928813591407,23.4895001411438,0.5780529888256118,24.645606118795023,22.333394163492578,0.09843597954016971,0,26,26,2
2023-06-27,22.93899917602539,22.93899917602539,22.93899917602539,22.93899917602539,1,2023,0.5875854815015957,22.935857227870397,23.495000139872232,23.447866651746963,22.3704749584198,6,June,2545.9555132096257,2436.190033355707,22.80500030517578,22.327999114990234,22.43600082397461,23.19300079345703,23.891000747680664,23.573999404907227,22.785999298095703,23.992000579833984,0.13399887084960938,-0.9520015716552734,-1.0530014038085938,0.5875854815015957,-3.984770590858122,-4.38896873274367,22.935857227870397,0.5814819952972097,22.327999114990234,24.076000213623047,23.447428703308105,0.6933967383983977,22.327999114990234,24.333999633789062,23.495000139872232,0.5271618297903733,22.327999114990234,24.333999633789062,24.306483364105226,0.9692565607588757,22.327999114990234,26.03499984741211,-0.9520015716552734,-0.6350002288818359,-1.0530014038085938,43.087304899597385,23.159413177259964,23.49618050975215,-0.3367673324921867,-0.24796889700716862,23.47445011138916,0.58871093389019,24.65187197916954,22.29702824360878,0.10031518201221921,1,27,26,2
2023-06-28,22.864999771118164,22.868000030517578,22.864999771118164,22.868000030517578,34711,2023,-0.3095128299320793,22.763285773141043,23.453033447265625,23.46102220747206,22.391524953842165,6,June,2542.5369029094427,2431.1862795601664,22.93899917602539,22.80500030517578,22.327999114990234,22.77400016784668,24.076000213623047,23.43899917602539,23.239999771118164,24.12700080871582,-0.0709991455078125,-1.2080001831054688,-1.2590007781982422,-0.3095128299320793,-5.017445474277493,-5.218223301685432,22.763285773141043,0.29578711023546134,22.327999114990234,23.19300079345703,23.406643050057546,0.7105125687973177,22.327999114990234,24.333999633789062,23.453033447265625,0.5252243015726515,22.327999114990234,24.333999633789062,24.286350027720133,0.9865178385269985,22.327999114990234,26.03499984741211,-1.2080001831054688,-0.5709991455078125,-1.2590007781982422,43.696188671299225,23.114580385453444,23.44964862240144,-0.3350682369479969,-0.26538876499533426,23.46160011291504,0.5994468757893625,24.660493864493766,22.262706361336313,0.1022005102643246,2,28,26,2
2023-06-29,22.7450008392334,22.905000686645508,22.299999237060547,22.590999603271484,6994,2023,-1.211301499372197,22.677285603114537,23.41483345031738,23.470988867017958,22.405704956054688,6,June,2505.2755014251215,2440.3852713425995,22.868000030517578,22.93899917602539,22.80500030517578,22.43600082397461,23.19300079345703,24.263999938964844,23.125,23.73699951171875,-0.27700042724609375,-0.6020011901855469,-1.1459999084472656,-1.211301499372197,-2.5956157874809205,-4.827905514686027,22.677285603114537,0.2302880111294261,22.327999114990234,22.93899917602539,23.287143026079452,0.6957594219790513,22.327999114990234,24.333999633789062,23.41483345031738,0.5451556206586806,22.327999114990234,24.333999633789062,24.263850021362305,1.0096517329619699,22.327999114990234,26.03499984741211,-0.6020011901855469,-1.6730003356933594,-1.1459999084472656,28.987682003075903,23.03402949588699,23.386044991354776,-0.35201549546778566,-0.2827141110898246,23.417450046539308,0.6302130584120007,24.677876163363308,22.157023929715308,0.10764845141713192,3,29,26,2
2023-06-30,22.530000686645508,22.809999465942383,22.344999313354492,22.809999465942383,544,2023,0.9694120070684376,22.68242835998535,23.383433405558268,23.48144442240397,22.422804956436156,6,June,2444.414687673461,2256.1269689404335,22.590999603271484,22.868000030517578,22.93899917602539,22.327999114990234,22.77400016784668,24.333999633789062,23.474000930786133,23.75200080871582,0.21899986267089844,0.035999298095703125,-0.9420013427734375,0.9694120070684376,0.15807191459729086,-3.9659873303295345,22.68242835998535,0.23319145751128192,22.327999114990234,22.93899917602539,23.17828587123326,0.6360281893947689,22.327999114990234,24.076000213623047,23.383433405558268,0.5521496644962416,22.327999114990234,24.333999633789062,24.22698335647583,1.021810810798846,22.327999114990234,26.03499984741211,0.035999298095703125,-1.5240001678466797,-0.9420013427734375,31.54963102263926,22.999563337433973,23.34337495243534,-0.3438116150013677,-0.2949336118721332,23.364200019836424,0.6344966683976153,24.633193356631654,22.095206683041194,0.10862715913387513,4,30,26,2
2023-07-03,22.764999389648438,23.0049991607666,22.704999923706055,22.895999908447266,305,2023,0.37702956825269585,22.74814251491002,23.363466707865395,23.495166651407878,22.43992995262146,7,July,2436.026659174366,2258.558259413773,22.809999465942383,22.590999603271484,22.868000030517578,22.80500030517578,22.43600082397461,23.985000610351562,23.875,23.4950008392334,0.08600044250488281,0.45999908447265625,-0.5990009307861328,0.37702956825269585,2.0502721856789696,-2.549482483039045,22.74814251491002,0.21638213105649082,22.327999114990234,22.93899917602539,23.100500106811523,0.5950502301088766,22.327999114990234,24.076000213623047,23.363466707865395,0.558766880002443,22.327999114990234,24.333999633789062,24.192533365885417,1.0313750238130823,22.327999114990234,26.03499984741211,0.45999908447265625,-1.0890007019042969,-0.5990009307861328,35.919310335983326,22.983630502205248,23.310236060288076,-0.32660555808282865,-0.3012680011142723,23.326850032806398,0.6391901167793433,24.605230266365083,22.048469799247712,0.10960590321974875,0,3,27,3
2023-07-05,22.920000076293945,23.315000534057617,22.920000076293945,23.19700050354004,236,2023,1.314642716179093,22.87228557041713,23.339366722106934,23.516255548265246,22.460039958953857,7,July,2486.8921524902466,2276.765384467951,22.895999908447266,22.809999465942383,22.590999603271484,22.93899917602539,22.327999114990234,23.756000518798828,23.64299964904785,23.920000076293945,0.30100059509277344,0.8690013885498047,-0.7229995727539062,1.314642716179093,3.891980575932519,-3.022573455049604,22.87228557041713,0.18165897064264275,22.590999603271484,23.19700050354004,23.06057153429304,0.5657135423781403,22.327999114990234,24.076000213623047,23.339366722106934,0.5494495580074709,22.327999114990234,24.333999633789062,24.162066713968912,1.0333647898930989,22.327999114990234,26.03499984741211,0.8690013885498047,-0.5590000152587891,-0.7229995727539062,42.904292186942385,23.016456656256757,23.301848241269703,-0.28539158501294537,-0.29809271789400693,23.310000038146974,0.6378824872372918,24.585765012621557,22.03423506367239,0.10946074409153027,2,5,27,3
2023-07-06,23.155000686645508,23.239999771118164,22.68600082397461,22.68600082397461,81,2023,-2.2028696317329732,22.85528564453125,23.305066744486492,23.53714444902208,22.476989965438843,7,July,2597.8918555163655,2313.5976680621097,23.19700050354004,22.895999908447266,22.809999465942383,22.868000030517578,22.80500030517578,24.04400062561035,23.534000396728516,23.71500015258789,-0.5109996795654297,-0.11899948120117188,-1.0289993286132812,-2.2028696317329732,-0.5218131094440914,-4.339023073971992,22.85528564453125,0.19414410763113527,22.590999603271484,23.19700050354004,22.963571548461914,0.49628295544533874,22.327999114990234,24.076000213623047,23.305066744486492,0.5572544010082232,22.327999114990234,24.333999633789062,24.126066716512046,1.046673256244736,22.327999114990234,26.03499984741211,-0.11899948120117188,-1.3579998016357422,-1.0289993286132812,33.68573297031695,22.96561729744412,23.256229914062658,-0.29061261661853877,-0.29659669763891333,23.26560010910034,0.6493413489880888,24.564282807076516,21.966917411124165,0.11163973350235622,3,6,27,3
2023-07-07,22.860000610351562,23.110000610351562,22.860000610351562,23.091999053955078,44,2023,1.78964213715187,22.877142769949778,23.292333348592123,23.564055548773872,22.496084957122804,7,July,2684.3143077061873,2332.547606443704,22.68600082397461,23.19700050354004,22.895999908447266,22.590999603271484,22.93899917602539,23.891000747680664,23.573999404907227,23.474000930786133,0.40599822998046875,0.1529998779296875,-0.3820018768310547,1.78964213715187,0.6669858469221968,-1.6273402985600982,22.877142769949778,0.21285078987099948,22.590999603271484,23.19700050354004,22.906499998910085,0.4217752294310069,22.327999114990234,24.076000213623047,23.292333348592123,0.557625398179964,22.327999114990234,24.333999633789062,24.092083358764647,1.0465931921585097,22.327999114990234,26.03499984741211,0.1529998779296875,-0.7990016937255859,-0.3820018768310547,40.95128116398839,22.98506064459965,23.2440646651658,-0.25900402056615235,-0.28907816222436117,23.248250102996828,0.6491001543963126,24.546450411789454,21.9500497942042,0.11168155048583905,4,7,27,3
